443,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,2,2,4,4,2,2,3,2,2,2,1,1,1,1,1,4,4,4,5,3,1,16,7,1,1,4,5,6,8,6,2,29,319,1,7,15,1,11,410,0.54667,0.681761,0.728827,0.373816,0.718531,0.364464,0.401162,0.26847,0.46226,0.50556,0.415029,0.40609,0.345247,0.208216,1417.2
449,1,2,2,1,1,1,2,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,2,3,1,1,3,2,4,4,1,2,2,1,1,3,4,3,5,5,4,20,7,15,1,1,5,5,9,11,11,29,317,1,11,213,1,15,416,0.330514,0.737068,0.592681,0.614134,0.874863,0.400555,0.402942,0.58934,0.35127,0.43919,0.338312,0.366307,0.611431,0.360862,15458.5
450,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,2,2,4,3,2,2,1,2,2,2,1,1,1,7,8,4,4,4,4,1,1,16,9,1,1,3,7,6,7,6,2,12,57,1,15,11,1,11,813,0.634734,0.555782,0.336963,0.894723,0.845727,0.45607,0.412596,0.36083,0.46853,0.51666,0.4961,0.485119,0.363547,0.502429,2861.91
451,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,2,2,4,4,2,2,3,2,2,2,1,1,1,1,1,4,4,5,5,3,1,19,12,3,1,1,4,6,8,8,9,29,312,1,5,6,1,11,325,0.21854,0.737068,0.944251,0.463029,0.517162,0.361473,0.580508,0.53642,0.29269,0.33428,0.453334,0.443374,0.284958,0.812096,2083.64
454,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,2,2,4,4,2,2,1,2,4,2,1,1,1,7,8,4,4,3,5,3,4,20,14,6,1,1,11,8,6,10,11,29,317,1,13,110,1,14,134,0.484469,0.827585,0.397983,0.383428,0.340543,0.755048,0.586385,0.34987,0.55855,0.70405,0.909611,0.901612,0.666708,0.659946,3271.03
458,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,2,2,2,2,2,2,3,2,2,2,1,1,1,1,1,4,4,4,5,3,1,16,14,1,1,3,5,6,7,7,4,29,312,1,19,114,9,10,79,0.351358,0.681761,0.777587,0.18295,0.281143,0.424779,0.644809,0.34987,0.40657,0.40666,0.468839,0.458493,0.287682,0.678981,5030.33
474,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,2,2,4,4,2,2,3,2,2,2,1,1,1,1,1,4,4,4,5,3,1,16,9,1,1,4,5,5,8,6,2,29,319,1,19,213,1,11,416,0.475784,0.785784,0.592681,0.614134,0.78323,0.3735,0.381883,0.36083,0.44352,0.45017,0.338312,0.366307,0.339244,0.681351,2568.6
476,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,4,4,2,4,3,2,4,2,4,1,1,1,1,4,2,3,5,5,3,20,12,7,1,2,8,5,8,9,7,221,23,1,5,19,1,15,93,0.57381,0.245921,0.120071,0.642745,0.651246,0.543755,0.362513,0.44106,0.4979,0.44467,0.359572,0.352251,0.6426,0.806769,1515.35
478,1,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,2,2,2,4,2,1,3,2,2,2,1,1,1,1,1,3,2,4,5,5,1,16,7,7,4,5,4,5,10,7,2,12,57,1,119,27,1,12,43,0.408661,0.299102,0.37718,0.195483,0.465115,0.225373,0.210562,0.2828,0.32311,0.23148,0.236847,0.233382,0.324464,0.729405,2540.83
481,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,4,4,1,2,3,2,2,2,1,1,1,1,1,3,4,4,5,3,1,16,9,1,1,2,5,5,8,6,2,29,319,1,5,213,1,11,416,0.475784,0.737068,0.592681,0.614134,0.78323,0.3735,0.377003,0.36083,0.44352,0.45017,0.338312,0.366307,0.339244,0.805583,1083.05
484,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,2,2,4,4,2,2,3,2,4,2,4,1,1,1,1,4,4,3,5,5,3,20,7,3,1,1,8,6,8,8,7,29,55,1,111,213,6,15,95,0.730887,0.681761,0.317666,0.309621,0.725503,0.563515,0.451081,0.67787,0.78484,0.60932,0.592525,0.579845,0.723122,0.475459,1796.78
488,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,4,4,4,2,1,2,4,2,4,1,1,7,8,4,4,3,5,1,3,20,6,4,1,1,9,6,6,7,7,29,56,1,119,25,1,15,1123,0.914335,0.681761,0.397983,0.614134,0.635304,0.846712,0.579907,0.80058,0.93884,0.80218,0.776962,0.764426,0.820538,0.731263,1248.59
493,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,2,2,4,2,2,2,3,2,4,2,1,1,1,7,8,4,4,3,5,3,4,20,7,1,1,1,7,5,7,11,11,29,315,7,14,15,1,14,811,0.458463,0.488789,0.54977,0.327354,0.422268,0.707294,0.560436,0.35533,0.38249,0.74817,0.622276,0.609277,0.731059,0.607973,7383.39
499,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,4,4,2,2,3,2,2,2,1,1,1,1,1,4,2,4,5,5,1,16,1,1,1,3,4,4,10,7,2,12,3,1,18,211,1,12,318,0.311557,0.358319,0.336963,0.208655,0.348388,0.235381,0.23452,0.39455,0.30859,0.26029,0.18987,0.187838,0.310026,0.255037,986.3
502,1,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,4,2,4,2,4,1,2,3,2,4,2,1,1,1,1,1,3,4,3,5,3,4,20,9,13,1,1,7,6,7,11,11,29,424,3,18,213,1,15,811,0.464228,0.620805,0.692825,0.564742,0.882274,0.636189,0.577139,0.70342,0.45391,0.64056,0.711942,0.698722,0.701266,0.234583,3647.54
511,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,4,4,2,1,3,2,3,2,1,1,1,1,1,3,4,5,5,7,5,18,9,4,1,1,7,6,6,9,6,29,52,1,122,15,1,14,811,0.642763,0.422197,0.61366,0.327354,0.422268,0.688705,0.480915,0.33906,0.62542,0.73106,0.661688,0.648446,0.687115,0.303817,621.39
516,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,4,4,1,2,3,2,2,2,1,1,1,1,1,3,4,4,5,5,1,16,12,1,1,1,4,5,9,7,2,29,315,1,120,119,3,12,318,0.356663,0.827585,0.711159,0.373816,0.517162,0.272074,0.313651,0.5006,0.33611,0.3148,0.288058,0.286079,0.339244,0.764859,2878.94
517,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,4,4,4,4,3,2,4,2,1,1,1,2,8,2,4,3,5,5,4,20,6,1,1,1,5,5,10,10,11,29,312,9,21,210,1,15,416,0.340859,0.737068,0.506105,0.267727,0.921707,0.36993,0.400333,0.47669,0.31945,0.36458,0.341813,0.335036,0.598688,0.29903,1337.64
522,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,4,2,4,2,4,2,2,4,2,4,2,1,1,1,1,1,4,2,3,5,3,4,20,2,4,1,1,10,5,7,10,11,29,315,5,10,25,1,16,114,0.465671,0.100099,0.102746,0.761209,0.482436,0.627435,0.479067,0.56011,0.4895,0.36974,0.511698,0.500382,0.648701,0.380253,2514.2
526,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,2,4,4,4,2,3,2,2,2,1,1,1,1,1,4,4,4,5,1,1,16,9,1,1,1,8,7,7,6,4,29,23,5,15,115,1,11,119,0.543794,0.199504,0.440642,0.318422,0.364322,0.467762,0.643677,0.29758,0.55233,0.53328,0.651133,0.637935,0.363547,0.488632,2297.97
527,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,4,2,2,4,4,2,2,3,2,2,2,1,1,1,1,1,4,4,4,5,3,1,16,14,1,1,2,5,5,8,6,2,29,57,1,5,15,1,11,410,0.54667,0.620805,0.634224,0.373816,0.867056,0.364464,0.39101,0.26847,0.46226,0.50556,0.366788,0.359249,0.345247,0.804759,1325.32
534,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,4,2,2,4,4,2,2,3,2,2,2,1,1,1,1,1,4,4,4,5,5,1,16,9,1,1,1,4,4,11,9,2,12,315,5,122,124,5,14,311,0.29562,0.555782,0.506105,0.422727,0.525831,0.239426,0.233212,0.6984,0.30859,0.2123,0.197173,0.194925,0.41743,0.304146,1371.31
536,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,2,2,2,4,2,2,3,2,4,2,1,1,1,2,8,4,4,3,5,5,4,20,6,7,1,2,7,6,8,11,11,29,512,1,16,16,1,14,811,0.311557,0.422197,0.280933,0.24439,0.388783,0.454904,0.401613,0.29758,0.32128,0.50556,0.453334,0.443374,0.601887,0.272566,6144.16
538,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,2,4,4,2,1,3,2,2,2,1,1,1,2,8,4,2,5,5,5,1,19,6,1,1,3,5,5,10,11,9,12,52,1,16,14,1,15,410,0.217552,0.422197,0.397983,0.52423,0.281143,0.314176,0.274064,0.34987,0.31945,0.22755,0.275431,0.270746,0.503333,0.218346,1537.73
540,2,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,2,2,4,4,4,1,3,2,4,2,1,1,1,1,1,4,4,3,5,1,4,20,9,6,1,1,7,6,5,9,11,29,312,3,18,12,1,14,817,0.694098,0.785784,0.745801,0.782772,0.388783,0.808048,0.637405,0.93151,0.64103,0.78396,0.74582,0.753252,0.712318,0.237642,4061.26
542,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,2,4,4,2,2,3,2,2,2,1,1,1,1,1,3,4,4,5,3,1,16,1,1,1,1,7,8,9,6,2,12,19,1,5,124,5,11,811,0.50911,0.299102,0.54977,0.432728,0.508483,0.304628,0.342778,0.58354,0.46226,0.38016,0.625936,0.612906,0.339244,0.810896,645.71
550,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,2,2,4,4,2,2,3,2,2,2,1,1,1,1,1,3,4,4,5,5,1,16,9,1,1,1,4,6,10,7,2,29,412,3,123,16,3,11,311,0.325401,0.785784,0.777587,0.222469,0.456483,0.22702,0.302084,0.25461,0.38249,0.35434,0.26014,0.26476,0.298734,0.837638,738.41
552,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,4,4,2,2,3,2,4,2,4,1,1,2,8,4,2,3,5,5,3,20,6,1,1,2,7,4,7,9,7,29,41,3,3,124,10,15,87,0.532264,0.199504,0.201309,0.402922,0.281143,0.606034,0.40102,0.62918,0.58529,0.46119,0.341813,0.335036,0.614594,0.777901,4723.41
560,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,4,2,2,2,4,2,2,3,2,2,4,1,1,2,1,1,4,4,4,5,3,1,16,9,6,1,1,5,7,6,7,2,29,411,1,18,6,1,11,713,0.302917,0.15999,0.90167,0.373816,0.364322,0.468055,0.76824,0.36636,0.31219,0.27333,0.644013,0.630853,0.279556,0.237736,8122.52
561,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,2,2,4,4,2,2,3,2,2,2,1,2,1,1,1,4,4,4,5,1,1,16,11,1,1,1,9,7,6,4,4,29,312,1,14,10,3,10,1123,0.725145,0.620805,0.336963,0.402922,0.281143,0.589067,0.836066,0.41762,0.57506,0.61984,0.727671,0.714544,0.330336,0.603465,1257.07
562,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,2,2,4,4,2,2,3,2,4,2,1,1,1,1,1,4,4,3,5,3,4,20,11,1,1,1,6,5,6,10,5,29,13,1,18,8,10,15,719,0.397499,0.488789,0.65431,0.284048,0.302678,0.753304,0.865724,0.53046,0.479,0.56081,0.550529,0.538473,0.648701,0.237431,1715.27
563,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,4,4,1,1,3,2,2,2,1,1,1,1,1,3,4,4,5,3,1,16,10,1,1,1,5,6,8,6,2,29,413,1,13,16,6,11,410,0.484469,0.785784,0.792378,0.189137,0.295397,0.345883,0.370534,0.24564,0.45808,0.47779,0.445614,0.443374,0.339244,0.660033,825.04
567,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,2,2,2,4,2,2,3,2,2,2,1,1,1,2,8,4,2,4,5,5,1,16,6,4,1,4,5,7,9,7,2,29,512,3,119,17,1,12,414,0.293211,0.299102,0.875767,0.768556,0.281143,0.296961,0.349614,0.53642,0.35704,0.23948,0.511698,0.500382,0.284958,0.739873,3849.43
568,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,4,2,2,3,2,2,2,1,1,1,2,8,4,4,4,5,1,1,16,6,4,1,1,6,6,6,6,4,29,312,1,17,8,1,11,719,0.503312,0.620805,0.692825,0.284048,0.281143,0.519747,0.888145,0.7508,0.53565,0.50556,0.569745,0.55738,0.351299,0.784459,1733.43
572,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,2,4,2,2,2,3,2,2,2,1,1,1,1,1,4,2,4,5,1,1,16,9,1,1,3,7,5,7,5,2,12,319,1,7,11,1,10,810,0.629339,0.422197,0.215772,0.83884,0.281143,0.430536,0.428832,0.36083,0.46853,0.52221,0.377724,0.369858,0.321548,0.208045,3016.18
576,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,2,2,4,4,2,3,1,2,2,2,1,1,1,1,1,4,2,4,5,5,1,16,8,3,1,1,4,5,11,7,2,12,512,1,19,119,1,12,318,0.273204,0.199504,0.440642,0.373816,0.413817,0.194224,0.245246,0.46477,0.31581,0.22755,0.217678,0.214808,0.271571,0.343557,2151.69
577,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,4,2,1,2,4,2,1,3,2,4,2,1,1,1,1,1,4,3,3,5,5,4,20,11,1,2,2,7,5,8,10,11,29,312,3,119,12,10,15,810,0.470002,0.555782,0.230975,0.652072,0.372405,0.48977,0.406628,0.93736,0.5105,0.43373,0.396226,0.387819,0.633362,0.724396,3861.23
578,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,2,2,4,4,2,2,3,2,2,2,1,1,1,1,1,4,4,4,5,3,1,16,9,1,1,1,6,8,6,7,4,29,57,5,10,8,1,10,724,0.324129,0.555782,0.944251,0.383428,0.281143,0.471277,0.805337,0.73713,0.43111,0.43919,0.797841,0.785706,0.282249,0.381943,1748.02
584,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,4,4,2,4,3,2,4,2,1,1,2,1,1,4,4,3,5,3,4,20,11,1,1,1,7,6,8,10,11,29,23,1,5,124,3,14,811,0.45271,0.358319,0.54977,0.432728,0.281143,0.536744,0.560315,0.65122,0.4832,0.57716,0.625936,0.612906,0.617748,0.808673,965.99
586,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,3,4,2,2,1,2,4,2,1,1,1,7,8,4,3,3,5,3,4,20,6,4,1,1,8,6,6,11,11,29,220,1,114,124,1,16,95,0.45271,0.555782,0.484196,0.473202,0.281143,0.748243,0.548367,0.54829,0.5042,0.51111,0.698978,0.685713,0.69565,0.263054,3158.21
590,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,2,2,4,2,2,2,1,2,4,2,4,1,1,7,8,4,2,3,5,1,3,20,11,1,1,2,10,7,7,9,7,29,57,3,111,14,1,14,126,0.671496,0.358319,0.317666,0.705434,0.281143,0.626335,0.318773,0.73247,0.64296,0.7877,0.711942,0.74464,0.751507,0.478719,3227.54
592,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,4,4,4,2,1,2,4,2,4,1,1,7,8,4,3,3,5,5,3,20,1,1,1,1,8,6,8,8,7,29,55,3,5,213,1,15,95,0.730887,0.488789,0.317666,0.309621,0.725503,0.531477,0.411161,0.67787,0.79047,0.60932,0.592525,0.579845,0.723122,0.800956,892.4
596,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,2,4,4,2,2,3,2,4,2,1,1,1,1,1,4,4,3,5,1,4,20,9,1,1,1,12,6,5,12,5,29,312,1,24,10,6,16,137,0.61434,0.245921,0.298977,0.275813,0.281143,0.898175,0.926651,0.34445,0.58325,0.80218,0.888438,0.879347,0.859764,0.570315,1578.19
598,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,2,2,4,4,2,2,3,2,2,2,1,1,1,1,1,4,4,4,5,3,1,16,9,1,1,2,5,5,8,6,2,29,411,1,18,16,5,11,410,0.471447,0.737068,0.61366,0.189137,0.295397,0.381515,0.363768,0.24564,0.40455,0.47225,0.334828,0.352251,0.342239,0.240314,1375.48
599,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,4,4,4,2,3,2,2,2,1,1,1,7,8,4,4,5,5,5,1,19,6,1,1,3,4,6,13,12,9,29,512,1,10,111,1,14,319,0.154787,0.785784,0.57136,0.195483,0.372405,0.206854,0.289543,0.33906,0.27393,0.37493,0.251234,0.247316,0.51666,0.381905,939.4
